"V1","V2","V3","V4","V5","V6","V7","V8","V9","gene","TES_end","TES_pos_num","TES_pos","TES_pos_max","TES_type"
"NC_005791.1","RefSeq","gene",1038524,1039912,".","+",".","gene_id MMP1045; gene_name MMP1045;","MMP1045",1040112,3,"1039938;1040076;1040099","1040076","T1"
"NC_005791.1","RefSeq","gene",1039959,1040603,".","+",".","gene_id MMP1046; gene_name MMP1046;","MMP1046",1040803,1,"1040729","1040729","T1"
"NC_005791.1","RefSeq","gene",1040625,1040990,".","+",".","gene_id MMP1047; gene_name MMP1047;","MMP1047",1041190,4,"1041019;1041025;1041035;1041040","1041025","T1"
"NC_005791.1","RefSeq","gene",1041047,1041436,".","+",".","gene_id MMP1048; gene_name MMP1048;","MMP1048",1041636,1,"1041635","1041635","T1"
"NC_005791.1","RefSeq","gene",1041634,1041903,".","+",".","gene_id MMP1049; gene_name MMP1049;","MMP1049",1042103,1,"1041947","1041947","T1"
"NC_005791.1","RefSeq","gene",1041939,1042586,".","-",".","gene_id MMP1050; gene_name MMP1050;","MMP1050",1041739,1,"1041877","1041877","T1"
"NC_005791.1","RefSeq","gene",1042663,1043457,".","-",".","gene_id MMP1051; gene_name MMP1051;","MMP1051",1042463,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1043791,1044585,".","+",".","gene_id MMP1052; gene_name MMP1052;","MMP1052",1044785,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1044633,1045514,".","-",".","gene_id MMP1053; gene_name MMP1053;","MMP1053",1044433,5,"1044585;1044604;1044606;1044612;1044615","1044615","T1"
"NC_005791.1","RefSeq","gene",1045550,1046104,".","-",".","gene_id MMP1054; gene_name MMP1054;","MMP1054",1045350,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1046236,1046541,".","+",".","gene_id MMP1055; gene_name MMP1055;","MMP1055",1046741,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1046564,1047766,".","+",".","gene_id MMP1056; gene_name MMP1056;","MMP1056",1047966,2,"1047880;1047887","1047880","T1"
"NC_005791.1","RefSeq","gene",1047763,1048824,".","-",".","gene_id MMP1057; gene_name MMP1057;","MMP1057",1047563,1,"1047671","1047671","T1"
"NC_005791.1","RefSeq","gene",1048901,1049869,".","+",".","gene_id MMP1058; gene_name MMP1058;","MMP1058",1050069,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1049891,1049964,".","-",".","gene_id RNA_31; gene_name RNA_31;","RNA_31",1049691,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1050094,1051545,".","+",".","gene_id MMP1059; gene_name MMP1059;","MMP1059",1051745,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1051556,1052986,".","+",".","gene_id MMP1060; gene_name MMP1060;","MMP1060",1053186,1,"1053038","1053038","T1"
"NC_005791.1","RefSeq","gene",1053002,1053610,".","+",".","gene_id MMP1061; gene_name MMP1061;","MMP1061",1053810,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1053641,1055482,".","+",".","gene_id MMP1062; gene_name MMP1062;","MMP1062",1055682,1,"1055517","1055517","T1"
"NC_005791.1","RefSeq","gene",1055566,1057110,".","+",".","gene_id MMP1063; gene_name MMP1063;","MMP1063",1057310,1,"1057284","1057284","T1"
"NC_005791.1","RefSeq","gene",1057240,1057803,".","-",".","gene_id MMP1064; gene_name MMP1064;","MMP1064",1057040,3,"1057122;1057130;1057139","1057130","T1"
"NC_005791.1","RefSeq","gene",1057800,1058234,".","-",".","gene_id MMP1065; gene_name MMP1065;","MMP1065",1057600,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1058344,1058805,".","+",".","gene_id MMP1066; gene_name MMP1066;","MMP1066",1059005,2,"1058825;1058878","1058878","T1"
"NC_005791.1","RefSeq","gene",1058824,1060308,".","-",".","gene_id MMP1067; gene_name MMP1067;","MMP1067",1058624,1,"1058785","1058785","T1"
"NC_005791.1","RefSeq","gene",1060440,1061408,".","-",".","gene_id MMP1068; gene_name MMP1068;","MMP1068",1060240,1,"1060419","1060419","T1"
"NC_005791.1","RefSeq","gene",1061440,1062366,".","-",".","gene_id MMP1069; gene_name MMP1069;","MMP1069",1061240,1,"1061407","1061407","T1"
"NC_005791.1","RefSeq","gene",1062398,1063030,".","-",".","gene_id MMP1070; gene_name MMP1070;","MMP1070",1062198,1,"1062378","1062378","T1"
"NC_005791.1","RefSeq","gene",1063111,1063530,".","-",".","gene_id MMP1071; gene_name MMP1071;","MMP1071",1062911,2,"1063061;1063081","1063061","T1"
"NC_005791.1","RefSeq","gene",1063545,1064672,".","-",".","gene_id MMP1072; gene_name MMP1072;","MMP1072",1063345,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1064872,1065126,".","+",".","gene_id MMP1073; gene_name MMP1073;","MMP1073",1065326,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1065136,1065378,".","+",".","gene_id MMP1074; gene_name MMP1074;","MMP1074",1065578,1,"1065456","1065456","T1"
"NC_005791.1","RefSeq","gene",1065449,1065919,".","-",".","gene_id MMP1075; gene_name MMP1075;","MMP1075",1065249,3,"1065292;1065382;1065417","1065382","T1"
"NC_005791.1","RefSeq","gene",1065921,1067156,".","-",".","gene_id MMP1076; gene_name MMP1076;","MMP1076",1065721,1,"1065853","1065853","T1"
"NC_005791.1","RefSeq","gene",1067165,1068508,".","-",".","gene_id MMP1077; gene_name MMP1077;","MMP1077",1066965,1,"1067044","1067044","T1"
"NC_005791.1","RefSeq","gene",1068603,1069547,".","+",".","gene_id MMP1078; gene_name MMP1078;","MMP1078",1069747,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1069551,1070360,".","+",".","gene_id MMP1079; gene_name MMP1079;","MMP1079",1070560,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1070534,1071628,".","+",".","gene_id MMP1080; gene_name MMP1080;","MMP1080",1071828,3,"1071635;1071802;1071805","1071802","T1"
"NC_005791.1","RefSeq","gene",1072342,1073454,".","+",".","gene_id MMP1081; gene_name MMP1081;","MMP1081",1073654,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1073455,1074063,".","+",".","gene_id MMP1082; gene_name MMP1082;","MMP1082",1074263,1,"1074209","1074209","T1"
"NC_005791.1","RefSeq","gene",1074112,1074846,".","+",".","gene_id MMP1083; gene_name MMP1083;","MMP1083",1075046,3,"1074897;1074986;1075036","1075036","T1"
"NC_005791.1","RefSeq","gene",1074958,1076751,".","-",".","gene_id MMP1084; gene_name MMP1084;","MMP1084",1074758,1,"1074943","1074943","T1"
"NC_005791.1","RefSeq","gene",1076756,1077430,".","-",".","gene_id MMP1085; gene_name MMP1085;","MMP1085",1076556,1,"1076611","1076611","T1"
"NC_005791.1","RefSeq","gene",1077467,1078429,".","-",".","gene_id MMP1086; gene_name MMP1086;","MMP1086",1077267,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1078474,1079520,".","-",".","gene_id MMP1087; gene_name MMP1087;","MMP1087",1078274,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1079591,1080823,".","+",".","gene_id MMP1088; gene_name MMP1088;","MMP1088",1081023,1,"1080850","1080850","T1"
"NC_005791.1","RefSeq","gene",1081000,1082508,".","-",".","gene_id MMP1089; gene_name MMP1089;","MMP1089",1080800,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1082533,1083453,".","-",".","gene_id MMP1090; gene_name MMP1090;","MMP1090",1082333,1,"1082515","1082515","T1"
"NC_005791.1","RefSeq","gene",1083536,1084384,".","-",".","gene_id MMP1091; gene_name MMP1091;","MMP1091",1083336,1,"1083421","1083421","T1"
"NC_005791.1","RefSeq","gene",1084457,1085371,".","-",".","gene_id MMP1092; gene_name MMP1092;","MMP1092",1084257,1,"1084450","1084450","T1"
"NC_005791.1","RefSeq","gene",1085368,1085814,".","-",".","gene_id MMP1093; gene_name MMP1093;","MMP1093",1085168,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1085885,1088161,".","-",".","gene_id MMP1094; gene_name MMP1094;","MMP1094",1085685,6,"1085838;1085842;1085849;1085852;1085863;1085866","1085866","T1"
"NC_005791.1","RefSeq","gene",1088405,1089244,".","+",".","gene_id MMP1095; gene_name MMP1095;","MMP1095",1089444,1,"1089279","1089279","T1"
"NC_005791.1","RefSeq","gene",1089326,1090201,".","+",".","gene_id MMP1096; gene_name MMP1096;","MMP1096",1090401,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1090214,1091080,".","+",".","gene_id MMP1097; gene_name MMP1097;","MMP1097",1091280,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1091100,1091855,".","+",".","gene_id MMP1098; gene_name MMP1098;","MMP1098",1092055,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1091935,1092636,".","+",".","gene_id MMP1099; gene_name MMP1099;","MMP1099",1092836,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1092633,1093040,".","-",".","gene_id MMP1100; gene_name MMP1100;","MMP1100",1092433,4,"1092445;1092570;1092572;1092579","1092579","T1"
"NC_005791.1","RefSeq","gene",1093257,1094444,".","-",".","gene_id MMP1101; gene_name MMP1101;","MMP1101",1093057,4,"1093180;1093235;1093237;1093243","1093237","T1"
"NC_005791.1","RefSeq","gene",1094532,1095176,".","+",".","gene_id MMP1102; gene_name MMP1102;","MMP1102",1095376,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1095173,1095817,".","+",".","gene_id MMP1103; gene_name MMP1103;","MMP1103",1096017,1,"1096003","1096003","T1"
"NC_005791.1","RefSeq","gene",1095867,1096313,".","+",".","gene_id MMP1104; gene_name MMP1104;","MMP1104",1096513,1,"1096334","1096334","T1"
"NC_005791.1","RefSeq","gene",1096371,1097459,".","+",".","gene_id MMP1105; gene_name MMP1105;","MMP1105",1097659,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1097472,1097783,".","+",".","gene_id MMP1106; gene_name MMP1106;","MMP1106",1097983,4,"1097811;1097818;1097853;1097855","1097811","T1"
"NC_005791.1","RefSeq","gene",1097784,1098053,".","-",".","gene_id MMP1107; gene_name MMP1107;","MMP1107",1097584,1,"1097713","1097713","T1"
"NC_005791.1","RefSeq","gene",1098067,1099017,".","-",".","gene_id MMP1108; gene_name MMP1108;","MMP1108",1097867,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1099029,1100138,".","-",".","gene_id MMP1109; gene_name MMP1109;","MMP1109",1098829,1,"1098943","1098943","T1"
"NC_005791.1","RefSeq","gene",1100167,1101342,".","-",".","gene_id MMP1110; gene_name MMP1110;","MMP1110",1099967,3,"1100001;1100003;1100156","1100156","T1"
"NC_005791.1","RefSeq","gene",1101329,1102402,".","-",".","gene_id MMP1111; gene_name MMP1111;","MMP1111",1101129,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1102407,1103162,".","-",".","gene_id MMP1112; gene_name MMP1112;","MMP1112",1102207,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1103223,1104161,".","-",".","gene_id MMP1113; gene_name MMP1113;","MMP1113",1103023,2,"1103169;1103178","1103178","T1"
"NC_005791.1","RefSeq","gene",1104218,1104877,".","-",".","gene_id MMP1114; gene_name MMP1114;","MMP1114",1104018,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1104891,1105718,".","-",".","gene_id MMP1115; gene_name MMP1115;","MMP1115",1104691,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1106057,1107109,".","+",".","gene_id MMP1116; gene_name MMP1116;","MMP1116",1107309,2,"1107138;1107142","1107138","T1"
"NC_005791.1","RefSeq","gene",1107188,1107676,".","+",".","gene_id MMP1117; gene_name MMP1117;","MMP1117",1107876,2,"1107821;1107823","1107821","T1"
"NC_005791.1","RefSeq","gene",1107681,1107998,".","-",".","gene_id MMP1118; gene_name MMP1118;","MMP1118",1107481,1,"1107639","1107639","T1"
"NC_005791.1","RefSeq","gene",1108117,1109061,".","+",".","gene_id MMP1119; gene_name MMP1119;","MMP1119",1109261,1,"1109188","1109188","T1"
"NC_005791.1","RefSeq","gene",1109187,1111031,".","+",".","gene_id MMP1120; gene_name MMP1120;","MMP1120",1111231,1,"1111108","1111108","T1"
"NC_005791.1","RefSeq","gene",1111075,1111638,".","-",".","gene_id MMP1121; gene_name MMP1121;","MMP1121",1110875,1,"1110934","1110934","T1"
"NC_005791.1","RefSeq","gene",1111687,1112865,".","-",".","gene_id MMP1122; gene_name MMP1122;","MMP1122",1111487,2,"1111639;1111650","1111650","T1"
"NC_005791.1","RefSeq","gene",1112909,1114225,".","-",".","gene_id MMP1123; gene_name MMP1123;","MMP1123",1112709,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1114567,1115514,".","+",".","gene_id MMP1124; gene_name MMP1124;","MMP1124",1115714,1,"1115700","1115700","T1"
"NC_005791.1","RefSeq","gene",1115557,1116030,".","+",".","gene_id MMP1125; gene_name MMP1125;","MMP1125",1116230,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1116003,1116881,".","+",".","gene_id MMP1126; gene_name MMP1126;","MMP1126",1117081,1,"1116920","1116920","T1"
"NC_005791.1","RefSeq","gene",1116933,1119074,".","+",".","gene_id MMP1127; gene_name MMP1127;","MMP1127",1119274,2,"1119114;1119118","1119114","T1"
"NC_005791.1","RefSeq","gene",1119106,1119717,".","-",".","gene_id MMP1128; gene_name MMP1128;","MMP1128",1118906,1,"1119068","1119068","T1"
"NC_005791.1","RefSeq","gene",1119759,1120247,".","-",".","gene_id MMP1129; gene_name MMP1129;","MMP1129",1119559,2,"1119727;1119738","1119738","T1"
"NC_005791.1","RefSeq","gene",1120362,1120760,".","-",".","gene_id MMP1130; gene_name MMP1130;","MMP1130",1120162,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1120835,1122094,".","-",".","gene_id MMP1131; gene_name MMP1131;","MMP1131",1120635,3,"1120759;1120781;1120794","1120781","T1"
"NC_005791.1","RefSeq","gene",1122281,1122814,".","+",".","gene_id MMP1132; gene_name MMP1132;","MMP1132",1123014,1,"1122885","1122885","T1"
"NC_005791.1","RefSeq","gene",1122832,1123875,".","+",".","gene_id MMP1133; gene_name MMP1133;","MMP1133",1124075,2,"1123895;1123942","1123942","T1"
"NC_005791.1","RefSeq","gene",1123998,1125221,".","+",".","gene_id MMP1134; gene_name MMP1134;","MMP1134",1125421,4,"1125250;1125259;1125263;1125270","1125263","T1"
"NC_005791.1","RefSeq","gene",1125405,1126625,".","+",".","gene_id MMP1135; gene_name MMP1135;","MMP1135",1126825,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1126811,1127230,".","+",".","gene_id MMP1136; gene_name MMP1136;","MMP1136",1127430,2,"1127283;1127301","1127283","T1"
"NC_005791.1","RefSeq","gene",1127432,1127854,".","-",".","gene_id MMP1137; gene_name MMP1137;","MMP1137",1127232,2,"1127283;1127286","1127283","T1"
"NC_005791.1","RefSeq","gene",1128004,1128864,".","+",".","gene_id MMP1138; gene_name MMP1138;","MMP1138",1129064,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1128854,1129477,".","+",".","gene_id MMP1139; gene_name MMP1139;","MMP1139",1129677,2,"1129503;1129660","1129503","T1"
"NC_005791.1","RefSeq","gene",1129653,1129898,".","+",".","gene_id MMP1140; gene_name MMP1140;","MMP1140",1130098,2,"1129976;1130046","1129976","T1"
"NC_005791.1","RefSeq","gene",1130105,1132729,".","+",".","gene_id MMP1141; gene_name MMP1141;","MMP1141",1132929,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1132732,1133442,".","+",".","gene_id MMP1142; gene_name MMP1142;","MMP1142",1133642,1,"1133540","1133540","T1"
"NC_005791.1","RefSeq","gene",1133478,1133858,".","-",".","gene_id MMP1143; gene_name MMP1143;","MMP1143",1133278,2,"1133349;1133352","1133349","T1"
"NC_005791.1","RefSeq","gene",1133874,1134623,".","-",".","gene_id MMP1144; gene_name MMP1144;","MMP1144",1133674,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1134778,1135566,".","+",".","gene_id MMP1145; gene_name MMP1145;","MMP1145",1135766,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1135617,1136996,".","-",".","gene_id MMP1146; gene_name MMP1146;","MMP1146",1135417,4,"1135483;1135526;1135580;1135588","1135588","T1"
"NC_005791.1","RefSeq","gene",1137171,1137365,".","-",".","gene_id MMP1147; gene_name MMP1147;","MMP1147",1136971,7,"1137061;1137094;1137101;1137108;1137112;1137115;1137118","1137115","T1"
"NC_005791.1","RefSeq","gene",1137442,1137660,".","-",".","gene_id MMP1148; gene_name MMP1148;","MMP1148",1137242,1,"1137307","1137307","T1"
"NC_005791.1","RefSeq","gene",1137792,1139066,".","+",".","gene_id MMP1149; gene_name MMP1149;","MMP1149",1139266,3,"1139105;1139111;1139118","1139105","T1"
"NC_005791.1","RefSeq","gene",1139143,1140201,".","-",".","gene_id MMP1150; gene_name MMP1150;","MMP1150",1138943,2,"1138945;1138952","1138945","T2"
"NC_005791.1","RefSeq","gene",1140201,1140848,".","-",".","gene_id MMP1151; gene_name MMP1151;","MMP1151",1140001,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1141022,1141384,".","-",".","gene_id MMP1152; gene_name MMP1152;","MMP1152",1140822,1,"1140998","1140998","T1"
"NC_005791.1","RefSeq","gene",1141444,1142571,".","-",".","gene_id MMP1153; gene_name MMP1153;","MMP1153",1141244,3,"1141388;1141394;1141405","1141405","T1"
"NC_005791.1","RefSeq","gene",1142799,1143377,".","+",".","gene_id MMP1154; gene_name MMP1154;","MMP1154",1143577,1,"1143537","1143537","T1"
"NC_005791.1","RefSeq","gene",1143390,1144295,".","+",".","gene_id MMP1155; gene_name MMP1155;","MMP1155",1144495,2,"1144322;1144327","1144322","T1"
"NC_005791.1","RefSeq","gene",1144326,1144640,".","+",".","gene_id MMP1156; gene_name MMP1156;","MMP1156",1144840,1,"1144642","1144642","T1"
"NC_005791.1","RefSeq","gene",1144654,1145010,".","+",".","gene_id MMP1157; gene_name MMP1157;","MMP1157",1145210,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1145031,1145297,".","+",".","gene_id MMP1158; gene_name MMP1158;","MMP1158",1145497,1,"1145337","1145337","T1"
"NC_005791.1","RefSeq","gene",1145320,1145835,".","+",".","gene_id MMP1159; gene_name MMP1159;","MMP1159",1146035,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1145854,1146042,".","+",".","gene_id MMP1160; gene_name MMP1160;","MMP1160",1146242,4,"1146065;1146069;1146073;1146076","1146065","T1"
"NC_005791.1","RefSeq","gene",1146078,1146428,".","+",".","gene_id MMP1161; gene_name MMP1161;","MMP1161",1146628,2,"1146455;1146459","1146455","T1"
"NC_005791.1","RefSeq","gene",1146467,1147630,".","+",".","gene_id MMP1162; gene_name MMP1162;","MMP1162",1147830,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1147655,1147969,".","+",".","gene_id MMP1163; gene_name MMP1163;","MMP1163",1148169,2,"1147989;1147996","1147989","T1"
"NC_005791.1","RefSeq","gene",1148085,1148315,".","+",".","gene_id MMP1164; gene_name MMP1164;","MMP1164",1148515,1,"1148476","1148476","T1"
"NC_005791.1","RefSeq","gene",1148331,1150502,".","+",".","gene_id MMP1165; gene_name MMP1165;","MMP1165",1150702,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1150667,1151260,".","+",".","gene_id MMP1166; gene_name MMP1166;","MMP1166",1151460,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1151263,1151817,".","+",".","gene_id MMP1167; gene_name MMP1167;","MMP1167",1152017,1,"1151820","1151820","T1"
"NC_005791.1","RefSeq","gene",1151818,1152564,".","+",".","gene_id MMP1168; gene_name MMP1168;","MMP1168",1152764,1,"1152655","1152655","T1"
"NC_005791.1","RefSeq","gene",1152534,1153790,".","+",".","gene_id MMP1169; gene_name MMP1169;","MMP1169",1153990,1,"1153796","1153796","T1"
"NC_005791.1","RefSeq","gene",1153909,1154601,".","+",".","gene_id MMP1170; gene_name MMP1170;","MMP1170",1154801,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1154613,1155227,".","+",".","gene_id MMP1171; gene_name MMP1171;","MMP1171",1155427,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1155257,1155808,".","-",".","gene_id MMP1172; gene_name MMP1172;","MMP1172",1155057,1,"1155213","1155213","T1"
"NC_005791.1","RefSeq","gene",1155931,1156740,".","-",".","gene_id MMP1173; gene_name MMP1173;","MMP1173",1155731,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1156960,1157613,".","+",".","gene_id MMP1174; gene_name MMP1174;","MMP1174",1157813,3,"1157632;1157636;1157642","1157632","T1"
"NC_005791.1","RefSeq","gene",1157755,1158837,".","+",".","gene_id MMP1175; gene_name MMP1175;","MMP1175",1159037,3,"1158873;1158880;1158891","1158880","T1"
"NC_005791.1","RefSeq","gene",1158991,1159554,".","+",".","gene_id MMP1176; gene_name MMP1176;","MMP1176",1159754,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1159500,1160114,".","+",".","gene_id MMP1177; gene_name MMP1177;","MMP1177",1160314,5,"1160133;1160136;1160140;1160161;1160209","1160136","T1"
"NC_005791.1","RefSeq","gene",1160235,1161356,".","+",".","gene_id MMP1178; gene_name MMP1178;","MMP1178",1161556,5,"1161386;1161391;1161393;1161395;1161446","1161386","T1"
"NC_005791.1","RefSeq","gene",1161713,1162369,".","+",".","gene_id MMP1179; gene_name MMP1179;","MMP1179",1162569,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1162369,1164126,".","+",".","gene_id MMP1180; gene_name MMP1180;","MMP1180",1164326,1,"1164157","1164157","T1"
"NC_005791.1","RefSeq","gene",1164318,1165454,".","+",".","gene_id MMP1181; gene_name MMP1181;","MMP1181",1165654,2,"1165473;1165489","1165473","T1"
"NC_005791.1","RefSeq","gene",1165563,1166609,".","+",".","gene_id MMP1182; gene_name MMP1182;","MMP1182",1166809,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",1166627,1167388,".","+",".","gene_id MMP1183; gene_name MMP1183;","MMP1183",1167588,4,"1167480;1167489;1167532;1167574","1167480","T1"
"NC_005791.1","RefSeq","gene",1167389,1167916,".","-",".","gene_id MMP1184; gene_name MMP1184;","MMP1184",1167189,1,"1167250","1167250","T2"
"NC_005791.1","RefSeq","gene",1168035,1168574,".","+",".","gene_id MMP1185; gene_name MMP1185;","MMP1185",1168774,0,NA,NA,"T3"
